rank	mrna name	mirna name
8255	C5orf28|64417	hsa-miR-25-3p
8256	ARSJ|79642	hsa-miR-181b-5p
8257	TPP1|1200	hsa-let-7b-5p
8258	ATP5C1|509	hsa-miR-382-5p
8259	ZDHHC7|55625	hsa-miR-19b-3p
8260	RALBP1|10928	hsa-miR-148a-3p
8261	CLCN2|1181	hsa-miR-22-3p
8262	DBNL|28988	hsa-miR-24-3p
8263	ZNF283|284349	hsa-miR-181d-5p
8264	UBE4B|10277	hsa-miR-16-5p
8265	NFE2L2|4780	hsa-miR-140-5p
8266	CARM1|10498	hsa-miR-338-3p
8267	RAB32|10981	hsa-miR-30b-5p
8268	CTSB|1508	hsa-miR-200a-5p
8269	BSDC1|55108	hsa-let-7f-5p
8270	ASF1A|25842	hsa-miR-23b-3p
8271	RLIM|51132	hsa-miR-148a-3p
8272	AFF4|27125	hsa-miR-193b-3p
8273	KPNA4|3840	hsa-miR-148a-3p
8274	DOCK10|55619	hsa-miR-19b-3p
8275	CD69|969	hsa-miR-32-5p
8276	PLD3|23646	hsa-let-7e-5p
8277	DPF2|5977	hsa-let-7e-5p
8278	UBE2E3|10477	hsa-miR-532-5p
8279	TARBP2|6895	hsa-let-7c-5p
8280	SEPT8|23176	hsa-miR-103a-3p
8281	DNAJC16|23341	hsa-miR-19b-3p
8282	SPCS1|28972	hsa-miR-146b-5p
8283	OPHN1|4983	hsa-miR-22-3p
8284	ZNF579|163033	hsa-miR-199b-5p
8285	BTG2|7832	hsa-miR-32-5p
8286	HLCS|3141	hsa-miR-379-5p
8287	PPARG|5468	hsa-miR-27a-3p
8288	DPP3|10072	hsa-let-7g-5p
8289	GLT8D2|83468	hsa-miR-30e-3p
8290	ELOVL5|60481	hsa-miR-19a-3p
8291	IARS2|55699	hsa-miR-30a-3p
8292	MAFK|7975	hsa-miR-16-5p
8293	CNPY2|10330	hsa-miR-30d-3p
8294	SPAST|6683	hsa-miR-182-5p
8295	TSPAN4|7106	hsa-miR-206
8296	C2orf68|388969	hsa-miR-185-5p
8297	SLC35A2|7355	hsa-miR-182-5p
8298	OSTC|58505	hsa-miR-28-3p
8299	AGFG1|3267	hsa-miR-19a-3p
8300	PPP1R15B|84919	hsa-miR-98-5p
8301	ITFG3|83986	hsa-miR-342-5p
8302	PKD2|5311	hsa-miR-106a-5p
8303	RGMB|285704	hsa-miR-106b-5p
8304	SCYL3|57147	hsa-let-7a-5p
8305	VPS4A|27183	hsa-miR-16-5p
8306	ENTPD7|57089	hsa-miR-29a-3p
8307	SRM|6723	hsa-miR-103a-3p
8308	GNG10|2790	hsa-miR-30c-5p
8309	KIAA1841|84542	hsa-miR-125a-5p
8310	LHFPL2|10184	hsa-miR-196b-5p
8311	FKBP3|2287	hsa-miR-30c-5p
8312	MAP3K1|4214	hsa-miR-145-5p
8313	FYTTD1|84248	hsa-miR-361-5p
8314	COPS7B|64708	hsa-miR-423-5p
8315	AARS|16	hsa-miR-92b-3p
8316	CMTM7|112616	hsa-miR-1180-3p
8317	GSPT1|2935	hsa-miR-182-5p
8318	FRMD4B|23150	hsa-let-7b-5p
8319	TMEM41B|440026	hsa-miR-660-5p
8320	PRSS22|64063	hsa-let-7b-5p
8321	DDX47|51202	hsa-miR-23b-3p
8322	FOXG1|2290	hsa-miR-30e-5p
8323	RALY|22913	hsa-let-7b-5p
8324	ZNF83|55769	hsa-miR-23b-3p
8325	USP44|84101	hsa-let-7a-5p
8326	DCTN4|51164	hsa-miR-10a-5p
8327	CALU|813	hsa-miR-30c-5p
8328	IGFBP3|3486	hsa-miR-17-3p
8329	ADAMTS7|11173	hsa-miR-29a-3p
8330	PLEKHO1|51177	hsa-let-7a-5p
8331	C19orf53|28974	hsa-miR-378a-5p
8332	PTPN18|26469	hsa-miR-125b-5p
8333	GSTA4|2941	hsa-miR-29b-3p
8334	VPS52|6293	hsa-miR-181a-2-3p
8335	AP2A1|160	hsa-miR-361-3p
8336	RNFT1|51136	hsa-let-7d-5p
8337	SATB1|6304	hsa-miR-23a-3p
8338	DLL1|28514	hsa-miR-34a-5p
8339	TMOD3|29766	hsa-miR-29a-3p
8340	EBF1|1879	hsa-miR-182-5p
8341	POLR2G|5436	hsa-miR-199a-3p
8342	EPB41L5|57669	hsa-miR-130a-3p
8343	CHST2|9435	hsa-miR-30a-5p
8344	COMMD3|23412	hsa-miR-200c-3p
8345	RAB14|51552	hsa-miR-148a-3p
8346	GMIP|51291	hsa-miR-125a-5p
8347	RNF187|149603	hsa-miR-423-5p
8348	TRIM41|90933	hsa-let-7b-5p
8349	PPT2|9374	hsa-miR-15b-5p
8350	NMNAT1|64802	hsa-miR-338-3p
8351	TBP|6908	hsa-miR-148a-3p
8352	LETMD1|25875	hsa-miR-27a-3p
8353	NRAS|4893	hsa-miR-425-5p
8354	USP46|64854	hsa-miR-27b-3p
8355	RPN1|6184	hsa-miR-375
8356	FAM91A1|157769	hsa-miR-30e-5p
8357	POLR2G|5436	hsa-miR-199b-3p
8358	GREM1|26585	hsa-miR-199a-3p
8359	CKS2|1164	hsa-miR-200a-5p
8360	MRPL23|6150	hsa-miR-103a-3p
8361	BMPR2|659	hsa-miR-19a-3p
8362	PREP|5550	hsa-miR-21-3p
8363	RASGRP3|25780	hsa-miR-99b-5p
8364	DLGAP1|9229	hsa-miR-30e-5p
8365	UBA3|9039	hsa-miR-21-3p
8366	KLF10|7071	hsa-miR-19b-3p
8367	TGFBR3|7049	hsa-let-7a-5p
8368	ZNF652|22834	hsa-miR-155-5p
8369	SMC1A|8243	hsa-let-7i-5p
8370	MAP3K2|10746	hsa-miR-30e-5p
8371	PPP2CA|5515	hsa-miR-582-3p
8372	DAP3|7818	hsa-miR-338-3p
8373	ZNF140|7699	hsa-miR-199a-5p
8374	IL12A|3592	hsa-miR-21-5p
8375	SPC25|57405	hsa-miR-451a
8376	UBE2G2|7327	hsa-let-7a-5p
8377	EDNRA|1909	hsa-miR-22-3p
8378	LHPP|64077	hsa-miR-10a-5p
8379	GREM1|26585	hsa-miR-199b-3p
8380	CDV3|55573	hsa-miR-26a-5p
8381	SMC3|9126	hsa-miR-127-5p
8382	LRRC8D|55144	hsa-miR-30c-5p
8383	FAM195B|348262	hsa-miR-423-5p
8384	PPP2R1A|5518	hsa-miR-199a-5p
8385	AVEN|57099	hsa-miR-30e-5p
8386	DCBLD2|131566	hsa-miR-103a-3p
8387	C14orf2|9556	hsa-let-7g-5p
8388	ZNF487|642819	hsa-miR-181c-5p
8389	HOXB13|10481	hsa-miR-17-5p
8390	SNAP23|8773	hsa-let-7a-5p
8391	THOC1|9984	hsa-miR-27b-3p
8392	PDK4|5166	hsa-miR-16-5p
8393	AHCTF1|25909	hsa-let-7c-5p
8394	MAN2A1|4124	hsa-miR-92b-3p
8395	ITGB8|3696	hsa-miR-19b-3p
8396	PHYHD1|254295	hsa-miR-21-3p
8397	STX12|23673	hsa-miR-23b-3p
8398	RGMA|56963	hsa-miR-744-5p
8399	TRMT61A|115708	hsa-miR-148a-3p
8400	PPP3R1|5534	hsa-miR-106b-5p
8401	ZNF512B|57473	hsa-miR-93-5p
8402	GALE|2582	hsa-let-7g-5p
8403	ABCB9|23457	hsa-let-7a-5p
8404	HADHA|3030	hsa-miR-130a-3p
8405	CCDC88A|55704	hsa-miR-182-5p
8406	C22orf46|79640	hsa-miR-326
8407	TWF1|5756	hsa-miR-93-5p
8408	PBX1|5087	hsa-miR-98-5p
8409	ZFAND2B|130617	hsa-miR-338-3p
8410	PPHLN1|51535	hsa-miR-200b-3p
8411	SLC16A2|6567	hsa-miR-143-3p
8412	CLIP4|79745	hsa-miR-19b-3p
8413	TBKBP1|9755	hsa-let-7c-5p
8414	ABHD10|55347	hsa-miR-30e-5p
8415	C8orf59|401466	hsa-miR-181b-5p
8416	F11R|50848	hsa-miR-29a-3p
8417	PON2|5445	hsa-miR-19a-3p
8418	MRPS7|51081	hsa-miR-222-3p
8419	PFKM|5213	hsa-miR-542-3p
8420	METTL13|51603	hsa-miR-210-3p
8421	CENPN|55839	hsa-miR-223-3p
8422	POLR2K|5440	hsa-miR-126-5p
8423	INO80D|54891	hsa-miR-30b-5p
8424	DNAJC9|23234	hsa-miR-21-3p
8425	PPP1R13L|10848	hsa-miR-19b-3p
8426	MCL1|4170	hsa-miR-29b-3p
8427	PLD3|23646	hsa-let-7f-5p
8428	VASH2|79805	hsa-miR-200b-3p
8429	PUS10|150962	hsa-miR-342-3p
8430	ANKRD50|57182	hsa-miR-93-5p
8431	CASK|8573	hsa-miR-196b-5p
8432	IMPDH1|3614	hsa-miR-100-5p
8433	ATP11C|286410	hsa-miR-99a-5p
8434	AP2A1|160	hsa-miR-30a-5p
8435	MDM4|4194	hsa-miR-454-3p
8436	FAM91A1|157769	hsa-miR-30a-5p
8437	IKBKB|3551	hsa-miR-708-5p
8438	SEC22A|26984	hsa-miR-128-3p
8439	CCDC53|51019	hsa-miR-126-5p
8440	CISD3|284106	hsa-miR-3065-3p
8441	RECK|8434	hsa-miR-200c-3p
8442	PCGF3|10336	hsa-let-7b-5p
8443	SEC62|7095	hsa-miR-221-3p
8444	EGLN3|112399	hsa-miR-17-5p
8445	SRRM1|10250	hsa-miR-199b-5p
8446	AHSA2|130872	hsa-miR-532-5p
8447	RNF7|9616	hsa-let-7a-5p
8448	DLX1|1745	hsa-miR-210-3p
8449	TTC19|54902	hsa-miR-143-3p
8450	MAPK12|6300	hsa-miR-125b-5p
8451	ATP5E|514	hsa-miR-451a
8452	DAP3|7818	hsa-miR-128-3p
8453	ZNHIT6|54680	hsa-miR-30e-3p
8454	SRPK2|6733	hsa-miR-148a-3p
8455	MAPK12|6300	hsa-miR-125a-5p
8456	HARS|3035	hsa-miR-182-5p
8457	DDX11|1663	hsa-miR-197-3p
8458	GRB10|2887	hsa-miR-199b-5p
8459	PTPN3|5774	hsa-miR-424-5p
8460	SCML1|6322	hsa-miR-30c-5p
8461	CAMK2N1|55450	hsa-miR-450b-5p
8462	C14orf2|9556	hsa-miR-148a-3p
8463	CDV3|55573	hsa-let-7f-5p
8464	KIAA1468|57614	hsa-miR-148a-3p
8465	COL15A1|1306	hsa-miR-9-5p
8466	ZNF260|339324	hsa-miR-23a-3p
8467	IFT52|51098	hsa-miR-200a-5p
8468	ZNF626|199777	hsa-miR-210-3p
8469	COL5A1|1289	hsa-miR-29b-3p
8470	FAM73B|84895	hsa-miR-148a-3p
8471	CACHD1|57685	hsa-miR-134-5p
8472	NPLOC4|55666	hsa-miR-106b-5p
8473	UAP1|6675	hsa-miR-27a-3p
8474	LAPTM4A|9741	hsa-miR-106b-5p
8475	IGF2BP3|10643	hsa-let-7b-5p
8476	C3orf18|51161	hsa-miR-10a-5p
8477	MDM4|4194	hsa-miR-449a
8478	FKRP|79147	hsa-miR-324-3p
8479	BLMH|642	hsa-miR-29a-3p
8480	CLIP4|79745	hsa-miR-20a-5p
8481	POC1B|282809	hsa-miR-532-5p
8482	TMEM2|23670	hsa-let-7b-5p
8483	C11orf30|56946	hsa-miR-20a-5p
8484	CARM1|10498	hsa-miR-103a-3p
8485	GPR125|166647	hsa-miR-30e-5p
8486	TNRC6A|27327	hsa-miR-152-3p
8487	NFIA|4774	hsa-miR-92a-3p
8488	POLR3D|661	hsa-let-7f-5p
8489	CSDE1|7812	hsa-miR-424-5p
8490	NTRK2|4915	hsa-miR-1269a
8491	C12orf75|387882	hsa-miR-130b-3p
8492	TRO|7216	hsa-miR-30e-5p
8493	E2F6|1876	hsa-let-7g-5p
8494	STMN1|3925	hsa-miR-143-5p
8495	PLTP|5360	hsa-miR-423-5p
8496	RAD54B|25788	hsa-miR-151a-3p
8497	PRKACB|5567	hsa-let-7d-3p
8498	DPM2|8818	hsa-miR-185-3p
8499	ZFC3H1|196441	hsa-miR-92a-3p
8500	TESK1|7016	hsa-miR-25-3p
8501	BLOC1S2|282991	hsa-miR-26a-5p
8502	SSBP1|6742	hsa-miR-148a-3p
8503	GALNT1|2589	hsa-miR-98-5p
8504	EFNB2|1948	hsa-miR-19b-3p
8505	GRAMD1A|57655	hsa-let-7b-5p
8506	HSDL1|83693	hsa-miR-151a-3p
8507	CCND2|894	hsa-miR-15b-5p
8508	ZNF181|339318	hsa-miR-181c-5p
8509	ZNF43|7594	hsa-miR-130a-5p
8510	ACTC1|70	hsa-miR-30c-5p
8511	NTN4|59277	hsa-miR-93-5p
8512	RAB14|51552	hsa-miR-423-3p
8513	CITED2|10370	hsa-miR-182-5p
8514	ARMCX2|9823	hsa-miR-30e-3p
8515	EGLN1|54583	hsa-miR-93-5p
8516	TSPAN11|441631	hsa-miR-542-3p
8517	ULK2|9706	hsa-miR-130a-3p
8518	SLC37A3|84255	hsa-miR-204-5p
8519	RPS19BP1|91582	hsa-miR-671-5p
8520	PNPLA2|57104	hsa-miR-107
8521	DPYSL3|1809	hsa-miR-103a-3p
8522	GIPC1|10755	hsa-miR-744-5p
8523	MCFD2|90411	hsa-miR-199a-5p
8524	SSX2IP|117178	hsa-miR-10a-5p
8525	NOVA1|4857	hsa-miR-27b-3p
8526	JAK1|3716	hsa-miR-93-5p
8527	CXCL13|10563	hsa-miR-125b-5p
8528	PPM1G|5496	hsa-miR-24-3p
8529	TARBP2|6895	hsa-miR-127-3p
8530	ASPN|54829	hsa-miR-92a-3p
8531	PDCL3|79031	hsa-miR-23a-3p
8532	ACPL2|92370	hsa-miR-29a-3p
8533	CNRIP1|25927	hsa-miR-30c-5p
8534	PLAT|5327	hsa-miR-196b-5p
8535	C18orf25|147339	hsa-miR-148b-3p
8536	RAB3IP|117177	hsa-miR-182-5p
8537	ADAM9|8754	hsa-miR-93-5p
8538	KDM3A|55818	hsa-miR-199a-3p
8539	CAMKK1|84254	hsa-miR-361-3p
8540	LAS1L|81887	hsa-miR-874-3p
8541	ALAD|210	hsa-miR-9-5p
8542	DCUN1D1|54165	hsa-miR-181a-5p
8543	ARL3|403	hsa-miR-15b-5p
8544	ARHGAP12|94134	hsa-miR-20a-5p
8545	TMEM47|83604	hsa-miR-107
8546	NUS1|116150	hsa-miR-26a-5p
8547	CDC123|8872	hsa-miR-2355-5p
8548	FAM127A|8933	hsa-miR-199b-5p
8549	MAP2K4|6416	hsa-miR-27b-3p
8550	STX5|6811	hsa-miR-24-3p
8551	GATM|2628	hsa-let-7i-5p
8552	GNG12|55970	hsa-miR-143-3p
8553	NEDD8|4738	hsa-miR-532-3p
8554	WDR5|11091	hsa-miR-182-5p
8555	GALNT3|2591	hsa-miR-9-5p
8556	SLC7A5|8140	hsa-miR-361-3p
8557	CASP3|836	hsa-let-7g-5p
8558	DDHD2|23259	hsa-miR-9-5p
8559	ARHGAP17|55114	hsa-miR-338-3p
8560	KIAA0195|9772	hsa-miR-181b-5p
8561	HLA-B|3106	hsa-miR-152-3p
8562	ISOC2|79763	hsa-miR-24-3p
8563	FNDC4|64838	hsa-miR-103a-3p
8564	TOB2|10766	hsa-miR-92a-3p
8565	POLR3D|661	hsa-let-7e-5p
8566	KDM3A|55818	hsa-miR-199b-3p
8567	UBC|7316	hsa-miR-20b-5p
8568	CD47|961	hsa-miR-182-5p
8569	NYNRIN|57523	hsa-let-7c-5p
8570	FBXO11|80204	hsa-miR-21-5p
8571	TLK1|9874	hsa-miR-424-5p
8572	GPATCH2|55105	hsa-miR-182-5p
8573	KCTD5|54442	hsa-miR-29b-3p
8574	ATAD1|84896	hsa-miR-23a-3p
8575	E2F5|1875	hsa-miR-20a-5p
8576	P4HA2|8974	hsa-let-7c-5p
8577	SNX3|8724	hsa-miR-107
8578	FAM73B|84895	hsa-miR-210-3p
8579	ARID3A|1820	hsa-let-7g-5p
8580	PPAPDC2|403313	hsa-miR-16-5p
8581	CTDSPL|10217	hsa-miR-181b-5p
8582	TARS2|80222	hsa-miR-145-5p
8583	SENP2|59343	hsa-let-7a-5p
8584	PFN2|5217	hsa-miR-21-5p
8585	TMUB2|79089	hsa-miR-193a-5p
8586	SH3BP4|23677	hsa-miR-100-5p
8587	HABP4|22927	hsa-miR-130a-3p
8588	FPGS|2356	hsa-miR-199a-5p
8589	CHSY1|22856	hsa-miR-206
8590	KDM3B|51780	hsa-miR-199a-5p
8591	ZFP36L2|678	hsa-miR-181b-5p
8592	DIAPH2|1730	hsa-let-7a-5p
8593	CALM1|801	hsa-miR-30e-3p
8594	VPS4A|27183	hsa-miR-34a-5p
8595	ZNF74|7625	hsa-miR-149-5p
8596	KLF3|51274	hsa-miR-130a-3p
8597	PPP1CC|5501	hsa-miR-128-3p
8598	IPO5|3843	hsa-miR-141-3p
8599	NEURL4|84461	hsa-miR-191-5p
8600	VTI1B|10490	hsa-miR-148a-3p
8601	TCERG1|10915	hsa-miR-181b-5p
8602	CDC42SE1|56882	hsa-miR-206
8603	USP3|9960	hsa-miR-93-5p
8604	CTSD|1509	hsa-miR-103a-3p
8605	TRIM44|54765	hsa-miR-328-3p
8606	PRNP|5621	hsa-miR-192-5p
8607	SERP1|27230	hsa-miR-1-3p
8608	PTP4A3|11156	hsa-miR-18a-5p
8609	ZNF589|51385	hsa-miR-339-5p
8610	FNDC3A|22862	hsa-let-7a-5p
8611	C6orf120|387263	hsa-miR-200c-3p
8612	RAP2C|57826	hsa-miR-200b-3p
8613	BTF3|689	hsa-miR-16-5p
8614	PSMA4|5685	hsa-miR-501-5p
8615	LIMK1|3984	hsa-miR-27a-3p
8616	PTRF|284119	hsa-miR-361-3p
8617	LRRC8B|23507	hsa-miR-10a-5p
8618	FAM127B|26071	hsa-miR-196b-5p
8619	PPP1R10|5514	hsa-miR-148b-3p
8620	ZNF608|57507	hsa-miR-30a-5p
8621	REEP2|51308	hsa-miR-744-5p
8622	PARD6B|84612	hsa-let-7c-5p
8623	ATG5|9474	hsa-miR-30b-5p
8624	DAAM2|23500	hsa-miR-2355-5p
8625	ASF1A|25842	hsa-miR-21-5p
8626	KCTD20|222658	hsa-miR-29b-3p
8627	WEE1|7465	hsa-miR-128-3p
8628	TGFB2|7042	hsa-miR-141-3p
8629	CSNK1A1|1452	hsa-miR-155-5p
8630	AIM1L|55057	hsa-miR-21-5p
8631	ZDHHC16|84287	hsa-miR-16-5p
8632	MATR3|9782	hsa-miR-24-3p
8633	GPR125|166647	hsa-miR-30a-5p
8634	PLEKHF2|79666	hsa-miR-103a-3p
8635	ATP2A2|488	hsa-let-7c-5p
8636	KLF3|51274	hsa-miR-23a-3p
8637	BPHL|670	hsa-miR-25-3p
8638	ADAR|103	hsa-miR-423-5p
8639	TIMP2|7077	hsa-miR-93-5p
8640	ARSI|340075	hsa-miR-10a-5p
8641	IKBKB|3551	hsa-miR-16-5p
8642	BTG2|7832	hsa-miR-2355-5p
8643	TNFRSF12A|51330	hsa-miR-19b-3p
8644	SNRNP200|23020	hsa-miR-484
8645	HN1|51155	hsa-miR-143-5p
8646	GHITM|27069	hsa-miR-324-3p
8647	ABHD2|11057	hsa-miR-206
8648	SPARC|6678	hsa-miR-127-5p
8649	CYBRD1|79901	hsa-miR-218-5p
8650	JUNB|3726	hsa-miR-199b-5p
8651	MGAT1|4245	hsa-miR-500a-3p
8652	SMAD7|4092	hsa-miR-424-5p
8653	BRMS1L|84312	hsa-miR-106b-5p
8654	PSMD10|5716	hsa-miR-30e-3p
8655	RNF145|153830	hsa-miR-223-3p
8656	SRP9|6726	hsa-miR-324-5p
8657	CLPP|8192	hsa-miR-27a-3p
8658	C1QBP|708	hsa-miR-135b-5p
8659	FAM127C|441518	hsa-miR-582-3p
8660	PGM2|55276	hsa-miR-206
8661	BCAT1|586	hsa-let-7e-5p
8662	GLRX5|51218	hsa-miR-15b-3p
8663	SEC61A1|29927	hsa-miR-27a-3p
8664	UNG|7374	hsa-miR-22-3p
8665	PEA15|8682	hsa-miR-148a-3p
8666	MTHFD1L|25902	hsa-miR-30e-3p
8667	EIF4G2|1982	hsa-miR-26a-5p
8668	UBQLN1|29979	hsa-miR-155-5p
8669	HOOK3|84376	hsa-miR-29a-3p
8670	PXDN|7837	hsa-let-7c-5p
8671	PLEKHA3|65977	hsa-miR-106b-5p
8672	IMPDH1|3614	hsa-miR-130a-3p
8673	KCNJ11|3767	hsa-let-7a-5p
8674	KLHL28|54813	hsa-miR-30b-5p
8675	SMPD1|6609	hsa-miR-15a-5p
8676	GBE1|2632	hsa-miR-542-3p
8677	UAP1|6675	hsa-miR-10a-5p
8678	ANXA7|310	hsa-miR-10b-5p
8679	ADAM10|102	hsa-miR-148a-3p
8680	RAB9A|9367	hsa-miR-18a-5p
8681	TMEFF1|8577	hsa-miR-30d-5p
8682	RAI2|10742	hsa-miR-19b-3p
8683	NSMCE2|286053	hsa-let-7b-5p
8684	WARS|7453	hsa-miR-193a-5p
8685	PAIP2|51247	hsa-miR-221-3p
8686	CALM3|808	hsa-miR-374a-3p
8687	BTG1|694	hsa-miR-130b-3p
8688	APP|351	hsa-miR-93-5p
8689	SYNCRIP|10492	hsa-let-7e-5p
8690	RRAGA|10670	hsa-miR-3200-3p
8691	TMEM98|26022	hsa-miR-151a-3p
8692	TFEB|7942	hsa-miR-29a-3p
8693	LDOC1|23641	hsa-miR-148a-3p
8694	MAP4K3|8491	hsa-let-7g-5p
8695	ZNF286B|729288	hsa-miR-181c-5p
8696	OSBPL3|26031	hsa-miR-181c-5p
8697	NME6|10201	hsa-let-7a-5p
8698	ZNF587|84914	hsa-miR-199a-5p
8699	ESCO1|114799	hsa-miR-148a-3p
8700	TFRC|7037	hsa-miR-766-3p
8701	STS|412	hsa-miR-103a-3p
8702	PROSC|11212	hsa-miR-143-3p
8703	ANKRD10|55608	hsa-miR-542-3p
8704	SLC12A7|10723	hsa-miR-152-3p
8705	NPNT|255743	hsa-miR-130a-3p
8706	ULBP1|80329	hsa-miR-338-3p
8707	CYTH3|9265	hsa-miR-148a-3p
8708	ITSN1|6453	hsa-miR-103a-3p
8709	EIF4G2|1982	hsa-let-7i-5p
8710	NVL|4931	hsa-miR-194-5p
8711	PTPN18|26469	hsa-miR-125a-5p
8712	JDP2|122953	hsa-miR-30e-5p
8713	PTP4A3|11156	hsa-miR-22-3p
8714	ANKRD46|157567	hsa-let-7b-5p
8715	RPS6KA1|6195	hsa-miR-125b-5p
8716	FAM101A|144347	hsa-miR-149-5p
8717	MMD|23531	hsa-miR-152-3p
8718	PQLC2|54896	hsa-let-7g-5p
8719	FSCN1|6624	hsa-miR-127-5p
8720	GEMIN7|79760	hsa-let-7d-5p
8721	GALNT7|51809	hsa-miR-30c-5p
8722	KCTD2|23510	hsa-miR-423-3p
8723	CREB1|1385	hsa-miR-182-5p
8724	CCDC43|124808	hsa-miR-30e-5p
8725	SLC44A1|23446	hsa-miR-130a-3p
8726	ASPN|54829	hsa-miR-25-3p
8727	NUP50|10762	hsa-miR-15a-5p
8728	LMNB1|4001	hsa-miR-1301-3p
8729	PTN|5764	hsa-miR-17-3p
8730	EIF2B5|8893	hsa-miR-125b-5p
8731	JMY|133746	hsa-miR-218-5p
8732	TMEM183A|92703	hsa-miR-15b-5p
8733	ELN|2006	hsa-miR-184
8734	LDHA|3939	hsa-miR-1301-3p
8735	PPP1R13B|23368	hsa-miR-182-5p
8736	TGFBR1|7046	hsa-miR-22-3p
8737	SF1|7536	hsa-miR-185-5p
8738	MRPL35|51318	hsa-miR-19b-3p
8739	NAP1L1|4673	hsa-miR-582-5p
8740	SHISA2|387914	hsa-miR-374a-3p
8741	C19orf10|56005	hsa-miR-2355-5p
8742	PSMB8|5696	hsa-miR-24-3p
8743	FBXW7|55294	hsa-miR-363-3p
8744	B3GNT5|84002	hsa-miR-30a-3p
8745	PGD|5226	hsa-miR-206
8746	CCDC134|79879	hsa-miR-24-3p
8747	PFN2|5217	hsa-miR-30b-5p
8748	TMEM25|84866	hsa-miR-93-5p
8749	PIK3AP1|118788	hsa-miR-182-5p
8750	LTBP1|4052	hsa-miR-148a-3p
8751	DAZAP1|26528	hsa-miR-24-3p
8752	FAM118A|55007	hsa-miR-125b-5p
8753	PPP3CA|5530	hsa-miR-100-5p
8754	E2F5|1875	hsa-let-7f-5p
8755	DBNDD1|79007	hsa-miR-361-3p
8756	TARBP1|6894	hsa-miR-182-5p
8757	RAB11FIP4|84440	hsa-let-7i-5p
8758	STX4|6810	hsa-miR-22-3p
8759	VASN|114990	hsa-miR-145-5p
8760	ZFP36L2|678	hsa-miR-423-3p
8761	AEN|64782	hsa-let-7g-5p
8762	SIX1|6495	hsa-miR-23b-3p
8763	ZDHHC16|84287	hsa-miR-15b-5p
8764	NFATC2IP|84901	hsa-miR-532-5p
8765	IQCB1|9657	hsa-let-7e-5p
8766	KLHDC8B|200942	hsa-let-7i-5p
8767	PICALM|8301	hsa-miR-30e-5p
8768	STC2|8614	hsa-miR-24-3p
8769	DVL1|1855	hsa-miR-1247-5p
8770	CDK5R1|8851	hsa-miR-103a-3p
8771	SNAP23|8773	hsa-miR-182-5p
8772	JDP2|122953	hsa-miR-30a-5p
8773	TAF1C|9013	hsa-miR-22-3p
8774	MGST1|4257	hsa-miR-182-5p
8775	CXorf40A|91966	hsa-miR-16-5p
8776	TIMP3|7078	hsa-miR-206
8777	CD74|972	hsa-miR-320a
8778	ESRRA|2101	hsa-miR-125b-5p
8779	ESRRA|2101	hsa-miR-15a-5p
8780	TXNDC5|81567	hsa-miR-218-5p
8781	NCOA4|8031	hsa-miR-199a-3p
8782	IFITM1|8519	hsa-miR-92a-3p
8783	PRR13|54458	hsa-miR-361-3p
8784	ADAMTS10|81794	hsa-miR-29a-3p
8785	PPIL3|53938	hsa-miR-30d-5p
8786	FOS|2353	hsa-miR-155-5p
8787	CPEB2|132864	hsa-let-7b-5p
8788	TGIF2|60436	hsa-miR-199a-3p
8789	DSE|29940	hsa-miR-9-5p
8790	FRMD6|122786	hsa-miR-30a-5p
8791	PHACTR2|9749	hsa-miR-148a-3p
8792	ZNF781|163115	hsa-miR-1229-3p
8793	MIS12|79003	hsa-miR-222-3p
8794	SGSM2|9905	hsa-miR-34c-5p
8795	UBA5|79876	hsa-miR-374a-3p
8796	P4HA1|5033	hsa-miR-30e-5p
8797	PSMA1|5682	hsa-miR-27b-3p
8798	CCNG2|901	hsa-miR-20a-5p
8799	RAB22A|57403	hsa-miR-106a-5p
8800	TAOK2|9344	hsa-miR-17-5p
8801	CNPY2|10330	hsa-miR-29b-2-5p
8802	NUP37|79023	hsa-miR-625-3p
8803	RAD51C|5889	hsa-miR-378a-5p
8804	NCOA4|8031	hsa-miR-199b-3p
8805	GMFB|2764	hsa-miR-148a-3p
8806	ZNF341|84905	hsa-let-7f-5p
8807	RNASEL|6041	hsa-miR-29c-3p
8808	TARBP2|6895	hsa-let-7f-5p
8809	FBXO41|150726	hsa-miR-22-3p
8810	SCOC|60592	hsa-miR-200c-3p
8811	IGF1|3479	hsa-miR-130a-3p
8812	TGIF2|60436	hsa-miR-199b-3p
8813	ARL3|403	hsa-miR-424-5p
8814	DOHH|83475	hsa-miR-10a-5p
8815	EXOC3|11336	hsa-miR-423-5p
8816	COL13A1|1305	hsa-miR-30a-5p
8817	HMGCS1|3157	hsa-miR-18a-5p
8818	PERP|64065	hsa-miR-150-5p
8819	ZFYVE19|84936	hsa-miR-99b-5p
8820	C5orf51|285636	hsa-miR-98-5p
8821	MRPL38|64978	hsa-miR-23a-3p
8822	PRR3|80742	hsa-miR-27b-3p
8823	SPINT2|10653	hsa-miR-2355-5p
8824	MAP2K1|5604	hsa-miR-148a-3p
8825	LYRM1|57149	hsa-miR-181a-5p
8826	AP3M1|26985	hsa-miR-582-3p
8827	YWHAH|7533	hsa-miR-660-5p
8828	SLC25A43|203427	hsa-miR-148a-3p
8829	UBA6|55236	hsa-miR-148a-3p
8830	FUBP3|8939	hsa-let-7e-3p
8831	XRN1|54464	hsa-let-7d-5p
